word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
1254,liquidambar,"{""noun_senses"": [""aromatic exudate from the sweet gum tree"", ""any tree of the genus Liquidambar"", ""sweet gum""]}",image.8364.jpg,2,"The shipment of liquidambar arrived at the port just before the storm."
1264,radiance,"{""noun_senses"": [""the amount of electromagnetic radiation leaving or arriving at a point on a surface"", ""the quality of being bright and sending out rays of light"", ""an attractive combination of good health and happiness""]}",image.8272.jpg,2,"The garden held a radiance he hadn’t known he needed."
1268,serve,"{""verb_senses"": [""serve a purpose, role, or function"", ""do duty or hold offices; serve in a specific function"", ""contribute or conduce to"", ""be used by; as of a utility"", ""help to some food; help with food or drink"", ""provide (usually but not necessarily food)"", ""devote (part of) one's life or efforts to, as of countries, institutions, or ideas"", ""promote, benefit, or be useful or beneficial to"", ""spend time in prison or in a labor camp"", ""work for or be a servant to"", ""deliver a warrant or summons to someone"", ""be sufficient; be adequate, either in quality or quantity"", ""do military service"", ""mate with"", ""put the ball into play""]}",image.2719.jpg,10,"The community expects a lot from those who serve."
1272,booby,"{""noun_senses"": [""an ignorant or foolish person"", ""small tropical gannet having a bright bill or bright feet or both""]}",image.10665.jpg,2,"she saw a booby, and couldn't help but laugh."
1277,pop-up,"{""noun_senses"": [""a book (usually for children) that contains one or more pages such that a three-dimensional structure rises up when a page is opened"", ""a short high fly ball""]}",image.10975.jpg,2,"I saw the pop-up near the fence, and it reminded me of my childhood."
1278,lick,"{""verb_senses"": [""beat thoroughly and conclusively in a competition or fight"", ""pass the tongue over"", ""find the solution to (a problem or question) or understand the meaning of"", ""take up with the tongue""]}",image.10979.jpg,2,"she wanted to lick it over."
1279,bubble,"{""noun_senses"": [""a hollow globule of gas (e.g., air or carbon dioxide)"", ""a speculative scheme that depends on unstable factors that the planner cannot control"", ""an impracticable and illusory idea"", ""a dome-shaped covering made of transparent glass or plastic""]}",image.10662.jpg,1,"The light caught the bubble, revealing a distorted world within."
1280,bury,"{""verb_senses"": [""cover from sight"", ""place in a grave or tomb"", ""place in the earth and cover with soil"", ""enclose or envelop completely, as if by swallowing"", ""embed deeply"", ""dismiss from the mind; stop remembering""]}",image.4822.jpg,3,"He spent hours trying to bury the heavy iron box in the garden."
1281,approach,"{""verb_senses"": [""move towards"", ""come near or verge on, resemble, come nearer in quality, or character"", ""begin to deal with"", ""come near in time"", ""make advances to someone, usually with a proposal or suggestion""]}",image.2717.jpg,5,"Seeing her across the room, he decided to approach."
1299,racism,"{""noun_senses"": [""the prejudice that members of one race are intrinsically superior to members of other races"", ""discriminatory or abusive behavior towards members of another race""]}",image.781.jpg,2,"Addressing racism requires a multifaceted approach."
1300,garage,"{""noun_senses"": [""an outbuilding (or part of a building) for housing automobiles"", ""a repair shop where cars and trucks are serviced and repaired""]}",image.6480.jpg,1,"She found all the tools she needed in the garage."
1314,race,"{""verb_senses"": [""move fast"", ""compete in a race"", ""to work as fast as possible towards a goal, sometimes in competition with others"", ""cause to move fast or to rush or race""]}",image.8102.jpg,2,"They decided to race through the park before the sun went down."
1315,scarf,"{""noun_senses"": [""a garment worn around the head or neck or shoulders for warmth or decoration"", ""a joint made by notching the ends of two pieces of timber or metal so that they will lock together end-to-end""]}",image.11105.jpg,1,"The design incorporated a scarf for strength."
1317,night,"{""noun_senses"": [""the time after sunset and before sunrise while it is dark outside"", ""a period of ignorance or backwardness or gloom"", ""the period spent sleeping"", ""the dark part of the diurnal cycle considered a time unit"", ""darkness"", ""a shortening of nightfall"", ""the time between sunset and midnight"", ""Roman goddess of night; daughter of Erebus; counterpart of Greek Nyx""]}",image.1181.jpg,1,"She faced her fears throughout the night."
1318,crier,"{""noun_senses"": [""a person who weeps"", ""(formerly) an official who made public announcements"", ""a peddler who shouts to advertise the goods he sells""]}",image.11121.jpg,2,"No one believed the crier’s story."
1322,segregation,"{""noun_senses"": [""(genetics) the separation of paired alleles during meiosis so that members of each pair of alleles appear in different gametes"", ""a social system that provides separate facilities for minority groups"", ""the act of segregating or sequestering""]}",image.2428.jpg,2,"Analysis of the data revealed a complex segregation that required further study."
1325,finance,"{""noun_senses"": [""the commercial activity of providing funds and capital"", ""the branch of economics that studies the management of money and other assets"", ""the management of money and credit and banking and investments""]}",image.11147.jpg,1,"The project needs finance to ensure continued operations."
1332,harpy,"{""noun_senses"": [""a malicious woman with a fierce temper"", ""(Greek mythology) vicious winged monster; often depicted as a bird with the head of a woman"", ""any of various fruit bats of the genus Nyctimene distinguished by nostrils drawn out into diverging tubes"", ""large black-and-white crested eagle of tropical America""]}",image.5422.jpg,4,"The harpy ruled the cliffs with a piercing gaze."
1339,garambulla,"{""noun_senses"": [""arborescent cactus of western Mexico bearing a small oblong edible berrylike fruit"", ""small berrylike fruit""]}",image.6036.jpg,1,"The vibrant garambulla attracted many birds."
1341,wound,"{""noun_senses"": [""an injury to living tissue (especially an injury involving a cut or break in the skin)"", ""a casualty to military personnel resulting from combat"", ""a figurative injury (to your feelings or pride); ; ; --Robert Frost"", ""the act of inflicting a wound""]}",image.11212.jpg,1,"The veteran could not help but dwell on his old wound."
1343,magpie,"{""noun_senses"": [""long-tailed black-and-white crow that utters a raucous chattering call"", ""someone who collects things that have been discarded by others"", ""an obnoxious and foolish and loquacious talker""]}",image.10693.jpg,1,"The magpie gathered shiny things."
1346,jingle,"{""noun_senses"": [""a metallic sound"", ""a comic verse of irregular measure""]}",image.1680.jpg,1,"She remembered the jingle from her childhood."
1347,airway,"{""noun_senses"": [""a duct that provides ventilation (as in mines)"", ""a designated route followed by airplanes in flying from one airport to another"", ""the passages through which air enters and leaves the body"", ""a commercial enterprise that provides scheduled flights for passengers""]}",image.11242.jpg,1,"The engineering team in the old complex needs immediate attention regarding the airway function."
1348,duet,"{""noun_senses"": [""two items of the same kind"", ""two performers or singers who perform together"", ""a pair who associate with one another"", ""a musical composition for two performers"", ""(ballet) a dance for two people (usually a ballerina and a danseur noble)""]}",image.9985.jpg,5,"The evening's performance featured a stunning duet, leaving the audience breathless with its artistry."
