word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
1159,milkweed,"{""noun_senses"": [""any of numerous plants of the genus Asclepias having milky juice and pods that split open releasing seeds with downy tufts"", ""annual Eurasian sow thistle with soft spiny leaves and rayed yellow flower heads""], ""verb_senses"": []}",image.10457.jpg,-1,
1160,censorship,"{""noun_senses"": [""counterintelligence achieved by banning or deleting any information of value to the enemy"", ""deleting parts of publications or correspondence or theatrical performances""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.5688.jpg,2,The project faced rigorous censorship to ensure its success.
1168,caisson,"{""noun_senses"": [""an ornamental sunken panel in a ceiling or dome"", ""a two-wheeled military vehicle carrying artillery ammunition"", ""a chest to hold ammunition"", ""large watertight chamber used for construction under water""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.8788.jpg,4,The fortress needed a caisson for its enduring strength.
1169,galaxy,"{""noun_senses"": [""a splendid assemblage (especially of famous people)"", ""tufted evergreen perennial herb having spikes of tiny white flowers and glossy green round to heart-shaped leaves that become coppery to maroon or purplish in fall"", ""(astronomy) a collection of star systems; any of the billions of systems each having many stars and nebulae and dust""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.2315.jpg,3,"From the hilltop, a galaxy unfolded before our eyes."
1171,entree,"{""noun_senses"": [""the principal dish of a meal"", ""the right to enter"", ""something that provides access (to get in or get out)"", ""the act of entering""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6526.jpg,1,The diplomat’s entree was carefully prepared.
1174,corner,"{""noun_senses"": [""a place off to the side of an area"", ""the point where two lines meet or intersect"", ""an interior angle formed by two meeting walls"", ""the intersection of two streets"", ""the point where three areas or surfaces meet or intersect"", ""a small concavity"", ""a temporary monopoly on a kind of commercial trade"", ""a predicament from which a skillful or graceful escape is impossible"", ""a projecting part where two sides or edges meet"", ""a remote area"", ""(architecture) solid exterior angle of a building; especially one formed by a cornerstone""], ""gold_pos"": ""noun"", ""verb_senses"": [""gain control over"", ""force a person or an animal into a position from which he cannot escape"", ""turn a corner""]}",image.4662.jpg,1,They kept the secret in the corner of the room.
1175,cordoba,"{""noun_senses"": [""the basic unit of money in Nicaragua; equal to 100 centavos"", ""Spanish explorer who discovered Yucatan (1475-1526)"", ""a city in southern Spain; center of Moorish culture"", ""a city in central Argentina; site of a university founded in 1613""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6484.jpg,1,The guide said cordoba was all he needed for the trip.
1182,set,"{""verb_senses"": [""put into a certain place or abstract location"", ""fix conclusively or authoritatively"", ""decide upon or fix definitely"", ""establish as the highest level or best performance"", ""put into a certain state; cause to be in a certain state"", ""fix in a border"", ""make ready or suitable or equip in advance for a particular purpose or for some use, event, etc"", ""set to a certain position or cause to operate correctly"", ""locate"", ""disappear beyond the horizon"", ""adapt for performance in a different way"", ""put or set (seeds, seedlings, or plants) into the ground"", ""apply or start"", ""become gelatinous"", ""set in type"", ""put into a position that will restore a normal state"", ""insert (a nail or screw below the surface, as into a countersink)"", ""give a fine, sharp edge to a knife or razor"", ""urge to attack someone"", ""estimate"", ""equip with sails or masts"", ""get ready for a particular purpose or event"", ""alter or regulate so as to achieve accuracy or conform to a standard"", ""bear fruit"", ""arrange attractively""], ""gold_pos"": ""verb"", ""noun_senses"": [""a group of things of the same kind that belong together and are so used"", ""(mathematics) an abstract collection of numbers or symbols"", ""several exercises intended to be done in series"", ""representation consisting of the scenery and other properties used to identify the location of a dramatic production"", ""an unofficial association of people or groups"", ""a relatively permanent inclination to react in a particular way"", ""the act of putting something in position"", ""a unit of play in tennis or squash"", ""the process of becoming hard or solid by cooling or drying or crystallization"", ""evil Egyptian god with the head of a beast that has high square ears and a long snout; brother and murderer of Osiris"", ""the descent of a heavenly body below the horizon"", ""(psychology) being temporarily ready to respond in a particular way"", ""any electronic equipment that receives or transmits radio or tv signals""]}",image.10554.jpg,10,The glowing orb set as the evening chill began.
1185,grind,"{""verb_senses"": [""press or grind with a crushing noise"", ""make a grating or grinding sound by rubbing together"", ""work hard"", ""dance by rotating the pelvis in an erotically suggestive way, often while in contact with one's partner such that the dancers' legs are interlaced"", ""reduce to small pieces or particles by pounding or abrading"", ""created by grinding"", ""shape or form by grinding""], ""gold_pos"": ""verb"", ""noun_senses"": [""an insignificant student who is ridiculed as being affected or boringly studious"", ""the grade of particle fineness to which a substance is ground"", ""hard monotonous routine work"", ""the act of grinding to a powder or dust""]}",image.10572.jpg,7,The sculptor would grind until the form revealed itself.
1187,last,"{""noun_senses"": [""the temporal end; the concluding time"", ""the last or lowest in an ordering or series"", ""a person's dying act; the final thing a person can do"", ""the time at which life ends; continuing until dead"", ""a unit of weight equal to 4,000 pounds"", ""a unit of capacity for grain equal to 80 bushels"", ""the concluding parts of an event or occurrence"", ""holding device shaped like a human foot that is used to fashion or repair shoes""], ""gold_pos"": ""noun"", ""verb_senses"": [""persist for a specified period of time"", ""continue to live through hardship or adversity""]}",image.4586.jpg,8,The craftsman decided that it was the perfect last.
1188,nightlife,"{""noun_senses"": [""the entertainment available to people seeking nighttime diversion"", ""the activity of people seeking nighttime diversion (as at the theater, a nightclub, etc.)""], ""verb_senses"": []}",image.8448.jpg,-1,
1196,galley,"{""noun_senses"": [""a large medieval vessel with a single deck propelled by sails and oars with guns at stern and prow; a complement of 1,000 men; used mainly in the Mediterranean for war and trading"", ""(classical antiquity) a crescent-shaped seagoing vessel propelled by oars"", ""the kitchen area for food preparation on an airliner"", ""the area for food preparation on a ship""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.10624.jpg,4,The crew found her working long hours in the galley.
1198,cobbler,"{""noun_senses"": [""a person who makes or repairs shoes"", ""tall sweetened iced drink of wine or liquor with fruit"", ""a pie made of fruit with rich biscuit dough usually only on top of the fruit""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.5098.jpg,3,The farmer’s market display included fresh peaches and a cobbler.
1205,present,"{""verb_senses"": [""give an exhibition of to an interested audience"", ""bring forward and present to the mind"", ""perform (a play), especially on a stage"", ""hand over formally"", ""introduce"", ""give, especially as an honor or reward"", ""give as a present; make a gift of"", ""deliver (a speech, oration, or idea)"", ""cause to come to know personally"", ""represent abstractly, for example in a painting, drawing, or sculpture"", ""present somebody with something, usually to accuse or criticize"", ""formally present a debutante, a representative of a country, etc."", ""recognize with a gesture prescribed by a military regulation; assume a prescribed position""], ""gold_pos"": ""verb"", ""noun_senses"": [""the period of time that is happening now; any continuous stretch of time including the moment of speech"", ""something presented as a gift"", ""a verb tense that expresses actions or states at the time of speaking""]}",image.5999.jpg,5,The board will present the solution to the stakeholders.
1210,merger,"{""noun_senses"": [""the combination of two or more commercial companies"", ""an occurrence that involves the production of a union""], ""verb_senses"": []}",image.9309.jpg,-1,
1214,drop,"{""noun_senses"": [""a shape that is spherical and small"", ""a small indefinite quantity (especially of a liquid); ; ; ; --Kipling"", ""a sudden sharp decrease in some quantity"", ""a steep high face of rock"", ""a predetermined hiding place for the deposit and distribution of illicit goods (such as drugs or stolen property)"", ""a free and rapid descent by the force of gravity"", ""a curtain that can be lowered and raised onto a stage from the flies; often used as background scenery"", ""a central depository where things can be left or picked up"", ""the act of dropping something""], ""gold_pos"": ""noun"", ""verb_senses"": [""let fall to the ground"", ""to fall vertically"", ""go down in value"", ""fall or descend to a lower place or level"", ""terminate an association with"", ""utter with seeming casualness; ; drop names\"""", ""stop pursuing or acting"", ""leave or unload"", ""cause to fall by or as if by delivering a blow"", ""lose (a game)"", ""pay out"", ""lower the pitch of (musical notes)"", ""hang freely"", ""stop associating with"", ""let or cause to fall in drops"", ""get rid of"", ""take (a drug, especially LSD), by mouth"", ""omit (a letter or syllable) in speaking or writing"", ""leave undone or leave out"", ""change from one level to another"", ""fall or sink into a state of exhaustion or death"", ""grow worse"", ""give birth; used for animals""]}",image.3378.jpg,2,"She noticed a drop near the edge, and everything seemed to change."
